Date;Price;Open;High;Low;Vol.;Change %;;Price
May 15, 2022,;29,439.0;30,104.0;31,416.0;28,634.0;26.48K;-2.21%;;4,158.24
May 08, 2022,;30,104.0;35,506.0;35,540.0;26,600.0;121.71K;-15.22%;;3,901.36
May 01, 2022,;35,508.0;37,662.0;39,996.0;34,879.0;40.12K;-5.72%;;4,023.89
Apr 24, 2022,;37,662.0;39,444.0;40,800.3;37,633.0;28.15K;-4.52%;;4,123.34
Apr 17, 2022,;39,446.7;40,408.7;42,977.0;38,557.0;25.52K;-2.38%;;4,131.93
Apr 10, 2022,;40,408.7;42,780.0;43,460.0;39,274.0;25.90K;-5.54%;;4,271.78
Apr 03, 2022,;42,780.0;45,825.0;47,414.0;42,137.0;26.00K;-6.64%;;4,392.59
Mar 27, 2022,;45,825.0;44,536.4;48,159.0;44,245.9;32.16K;2.89%;;4,488.28
Mar 20, 2022,;44,536.4;42,213.0;45,082.0;40,544.0;24.44K;5.50%;;4,545.86
Mar 13, 2022,;42,214.0;38,816.3;42,373.0;37,570.0;34.86K;8.75%;;4,543.04
Mar 06, 2022,;38,816.3;39,408.0;42,593.0;37,198.0;46.61K;-1.50%;;4,463.09
Feb 27, 2022,;39,408.0;39,137.1;45,326.0;37,067.1;42.08K;0.72%;;4,204.31
Feb 20, 2022,;39,125.0;40,128.0;40,274.0;34,435.0;54.80K;-2.53%;;4,328.87
Feb 13, 2022,;40,141.0;42,239.1;44,762.0;39,571.0;30.00K;-4.97%;;4,384.62
Feb 06, 2022,;42,239.1;41,454.0;45,851.0;41,171.0;37.26K;1.89%;;4,348.87
Jan 30, 2022,;41,454.0;38,179.9;41,928.0;36,282.0;37.27K;8.53%;;4,418.64
Jan 23, 2022,;38,197.0;35,103.0;38,901.0;32,981.0;67.33K;8.81%;;4,500.54
Jan 16, 2022,;35,103.0;43,069.0;43,540.6;34,079.0;52.38K;-18.50%;;4,431.85
Jan 09, 2022,;43,069.0;41,679.0;44,426.7;39,677.0;34.03K;3.34%;;4,397.93
Jan 02, 2022,;41,679.0;47,755.0;47,980.0;40,570.0;33.42K;-12.72%;;4,662.85
Dec 26, 2021,;47,755.0;50,435.2;52,027.0;45,697.0;27.50K;-5.32%;;4,677.02
Dec 19, 2021,;50,437.0;46,879.0;51,834.0;45,606.0;28.07K;7.59%;;4,766.18
Dec 12, 2021,;46,879.0;49,363.1;50,800.0;45,539.0;40.26K;-5.03%;;4,725.78
Dec 05, 2021,;49,363.1;49,272.0;51,969.0;46,897.0;42.70K;0.18%;;4,620.64
Nov 28, 2021,;49,272.0;54,836.0;59,174.0;42,101.0;47.88K;-10.15%;;4,712.02
Nov 21, 2021,;54,836.0;59,739.0;60,047.0;53,565.0;53.23K;-8.21%;;4,538.43
Nov 14, 2021,;59,739.0;64,406.0;66,320.0;55,670.0;48.89K;-7.25%;;4,594.62
Nov 07, 2021,;64,406.0;61,495.0;68,925.0;61,400.0;43.75K;4.73%;;4,697.96
Oct 31, 2021,;61,496.0;61,838.8;64,263.4;59,595.6;24.52K;-0.55%;;4,682.85
Oct 24, 2021,;61,838.8;61,302.0;63,666.0;57,612.0;33.87K;0.88%;;4,697.53
Oct 17, 2021,;61,302.0;60,867.5;66,927.0;59,073.0;58.16K;0.71%;;4,605.38
Oct 10, 2021,;60,867.5;54,978.0;62,897.0;54,000.0;50.84K;10.71%;;4,544.90
Oct 03, 2021,;54,978.0;47,675.0;56,000.0;46,951.0;42.95K;15.32%;;4,471.37
Sep 26, 2021,;47,675.0;42,711.0;48,454.0;40,811.0;42.00K;11.62%;;4,391.36
Sep 19, 2021,;42,711.0;48,309.0;48,370.0;39,678.0;67.08K;-11.59%;;4,357.05
Sep 12, 2021,;48,309.0;45,169.0;48,794.0;43,514.0;28.21K;6.95%;;4,455.48
Sep 05, 2021,;45,169.0;49,899.0;52,888.0;43,347.0;48.85K;-9.48%;;4,432.99
Aug 29, 2021,;49,899.0;48,914.0;51,032.0;46,600.0;37.11K;2.01%;;4,458.58
Aug 22, 2021,;48,914.0;48,868.0;50,506.3;46,364.9;34.61K;0.09%;;4,535.43
Aug 15, 2021,;48,868.0;47,084.0;49,784.0;43,992.0;40.38K;3.79%;;4,509.37
Aug 08, 2021,;47,084.0;44,589.0;48,120.0;42,792.0;48.90K;5.60%;;4,441.67
Aug 01, 2021,;44,589.0;41,409.0;44,689.2;37,361.0;41.40K;7.68%;;4,468.00
Jul 25, 2021,;41,409.0;34,620.0;42,317.0;33,906.0;53.00K;22.35%;;4,436.52
Jul 18, 2021,;33,845.0;31,559.0;34,043.0;29,341.0;55.39K;7.24%;;4,395.26
Jul 11, 2021,;31,559.0;33,506.0;34,624.0;31,055.0;38.85K;-5.81%;;4,411.80
Jul 04, 2021,;33,506.0;35,494.0;35,782.0;32,063.0;51.75K;-3.60%;;4,327.16
Jun 27, 2021,;34,758.0;32,359.0;36,411.0;32,359.0;59.77K;7.41%;;4,369.55
Jun 20, 2021,;32,359.0;35,585.8;35,966.0;29,927.0;156.97K;-9.07%;;4,352.34
Jun 13, 2021,;35,585.8;35,531.0;40,732.0;34,984.0;59.34K;0.15%;;4,280.70
Jun 06, 2021,;35,531.0;35,543.0;37,933.0;31,547.6;78.47K;-0.03%;;4,166.45
May 30, 2021,;35,543.0;34,570.0;39,094.0;33,680.0;38.20K;2.81%;;4,247.44
May 23, 2021,;34,570.0;37,585.0;40,497.8;32,623.0;83.42K;-8.02%;;4,229.89
May 16, 2021,;37,585.0;46,784.9;49,460.0;35,188.0;207.04K;-19.66%;;4,204.11
May 09, 2021,;46,784.9;58,894.0;59,454.3;46,784.9;77.94K;-20.56%;;4,155.86
May 02, 2021,;58,894.0;57,774.0;59,327.0;53,852.0;53.48K;1.94%;;4,173.85
Apr 25, 2021,;57,774.0;50,167.0;58,265.0;48,409.8;56.88K;15.16%;;4,232.60
Apr 18, 2021,;50,167.0;59,970.0;60,223.0;48,719.6;95.86K;-16.35%;;4,181.17
Apr 11, 2021,;59,970.0;59,823.8;64,374.0;59,411.0;61.86K;0.24%;;4,180.17
Apr 04, 2021,;59,823.8;57,023.0;60,984.0;55,976.0;36.76K;4.91%;;4,185.47
Mar 28, 2021,;57,023.0;55,886.0;59,834.0;54,984.0;46.86K;2.03%;;4,128.80
Mar 21, 2021,;55,886.0;58,087.0;58,499.5;50,874.0;65.09K;-3.79%;;4,019.87
Mar 14, 2021,;58,087.0;61,207.0;61,468.0;54,049.0;62.69K;-5.10%;;3,974.54
Mar 07, 2021,;61,207.0;48,895.0;61,207.0;48,895.0;57.87K;25.18%;;3,913.10
Feb 28, 2021,;48,895.0;46,217.0;52,018.0;43,380.0;66.35K;5.79%;;3,943.34
Feb 21, 2021,;46,217.0;55,838.0;58,238.0;45,320.0;130.47K;-17.23%;;3,841.94
Feb 14, 2021,;55,838.0;47,177.0;57,352.0;46,563.0;69.08K;18.36%;;3,811.15
Feb 07, 2021,;47,177.0;39,257.0;48,540.0;38,061.0;89.16K;20.17%;;3,906.71
Jan 31, 2021,;39,257.0;34,334.0;40,780.0;32,270.0;43.45K;14.34%;;3,934.83
Jan 24, 2021,;34,334.0;32,099.0;38,056.0;29,815.0;104.31K;6.96%;;3,886.83
Jan 17, 2021,;32,099.0;36,061.0;37,673.0;28,991.0;92.10K;-10.97%;;3,714.24
Jan 10, 2021,;36,055.0;40,171.0;41,209.3;31,842.0;148.28K;-10.25%;;3,841.47
Jan 03, 2021,;40,171.0;32,183.0;41,616.0;29,178.0;141.29K;24.81%;;3,768.25
Dec 27, 2020,;32,185.0;26,410.0;33,168.0;25,923.0;73.02K;21.86%;;3,824.68
Dec 20, 2020,;26,412.0;23,804.0;26,577.0;22,483.0;76.55K;10.96%;;3,756.07
Dec 13, 2020,;23,804.0;18,818.0;24,058.0;18,747.0;72.01K;26.55%;;3,703.06
Dec 06, 2020,;18,810.6;19,157.0;19,377.0;17,764.0;42.35K;-1.81%;;3,709.41
Nov 29, 2020,;19,157.0;17,746.0;19,733.0;17,579.2;72.09K;7.95%;;3,663.46
Nov 22, 2020,;17,746.0;18,660.0;19,349.0;16,592.0;102.55K;-4.90%;;3,699.12
Nov 15, 2020,;18,660.0;16,057.0;18,944.5;15,871.0;60.78K;16.20%;;3,638.35
Nov 08, 2020,;16,058.3;14,844.1;16,405.0;14,844.1;51.81K;8.18%;;3,557.54
Nov 01, 2020,;14,844.1;13,788.0;15,876.0;13,401.0;63.64K;7.66%;;3,585.15
Oct 25, 2020,;13,788.0;13,127.0;13,958.0;12,863.0;36.27K;5.00%;;3,509.44
Oct 18, 2020,;13,132.0;11,375.0;13,166.0;11,366.0;37.60K;15.45%;;3,269.96
Oct 11, 2020,;11,375.0;11,308.0;11,698.9;11,268.2;25.62K;0.59%;;3,465.39
Oct 04, 2020,;11,308.0;10,558.6;11,450.0;10,557.6;17.05K;7.10%;;3,483.81
Sep 27, 2020,;10,558.6;10,750.0;10,941.0;10,476.0;21.91K;-1.78%;;3,477.13
Sep 20, 2020,;10,750.0;11,099.0;11,099.0;10,255.0;21.22K;-3.14%;;3,348.44
Sep 13, 2020,;11,099.0;10,458.0;11,127.0;10,244.0;24.51K;6.13%;;3,298.46
Sep 06, 2020,;10,458.0;10,196.9;10,463.5;9,964.1;26.77K;2.56%;;3,319.47
Aug 30, 2020,;10,197.0;11,492.0;12,037.0;10,011.0;57.29K;-11.27%;;3,340.97
Aug 23, 2020,;11,492.0;11,685.0;11,817.9;11,200.0;21.36K;-1.65%;;3,426.96
Aug 16, 2020,;11,685.0;11,873.4;12,415.0;11,449.0;41.94K;-1.59%;;3,508.01
Aug 09, 2020,;11,873.4;11,764.0;12,024.0;11,257.0;36.61K;0.93%;;3,397.16
Aug 02, 2020,;11,764.0;11,804.7;11,917.0;11,032.0;40.40K;-0.35%;;3,372.85
Jul 26, 2020,;11,804.7;9,714.9;11,804.7;9,685.8;65.25K;21.51%;;3,351.28
Jul 19, 2020,;9,714.9;9,189.1;9,730.5;9,130.5;21.54K;5.72%;;3,271.12
Jul 12, 2020,;9,189.1;9,246.3;9,344.8;9,092.1;11.98K;-0.62%;;3,215.63
Jul 05, 2020,;9,246.3;9,147.7;9,480.7;9,004.9;18.40K;1.08%;;3,224.73
Jun 28, 2020,;9,147.7;9,015.3;9,298.0;8,949.4;15.71K;1.47%;;3,185.04
Jun 21, 2020,;9,015.3;9,371.3;9,794.2;8,857.3;29.00K;-3.80%;;3,130.01
Jun 14, 2020,;9,371.3;9,480.9;9,589.9;8,914.9;26.25K;-1.15%;;3,009.05
Jun 07, 2020,;9,480.8;9,668.4;10,004.0;9,088.6;40.26K;-1.94%;;3,097.74
May 31, 2020,;9,668.4;9,706.4;10,390.0;9,197.4;53.24K;-0.39%;;3,041.31
May 24, 2020,;9,706.4;9,174.6;9,742.0;8,628.6;36.84K;5.80%;;3,193.93
May 17, 2020,;9,174.6;9,388.0;9,941.1;8,821.4;52.99K;-2.27%;;3,044.31
May 10, 2020,;9,388.0;9,537.7;9,937.8;8,107.4;98.21K;-1.57%;;2,955.45
May 03, 2020,;9,537.9;8,982.3;10,045.0;8,535.0;78.91K;6.19%;;2,863.70
Apr 26, 2020,;8,982.3;7,538.5;9,438.8;7,487.0;93.53K;19.15%;;2,929.80
Apr 19, 2020,;7,538.5;7,268.8;7,744.9;6,767.1;60.13K;3.71%;;2,830.71
Apr 12, 2020,;7,269.1;6,884.5;7,300.1;6,500.4;58.72K;5.59%;;2,836.74
Apr 05, 2020,;6,884.5;6,880.6;7,452.0;6,693.4;79.89K;0.04%;;2,874.56
Mar 29, 2020,;6,881.6;6,252.3;7,263.3;5,880.9;80.52K;10.12%;;2,789.82
Mar 22, 2020,;6,249.3;6,202.7;6,968.0;5,682.7;95.87K;0.77%;;2,488.65
Mar 15, 2020,;6,201.8;5,217.1;6,897.0;4,468.0;198.24K;18.85%;;2,541.47
Mar 08, 2020,;5,218.2;8,917.2;8,917.2;4,001.0;370.73K;-41.49%;;2,304.92
Mar 01, 2020,;8,919.0;8,561.5;9,231.1;8,460.0;31.93K;4.23%;;2,711.02
Feb 23, 2020,;8,557.3;9,663.0;10,022.0;8,455.2;59.56K;-11.44%;;2,972.37
Feb 16, 2020,;9,662.4;9,901.0;10,309.0;9,350.3;67.21K;-2.41%;;2,954.22
Feb 09, 2020,;9,901.0;9,877.3;10,489.0;9,720.0;52.55K;0.24%;;3,337.75
Feb 02, 2020,;9,877.2;9,408.0;9,920.7;9,112.5;43.64K;4.96%;;3,380.16
Jan 26, 2020,;9,410.6;8,351.1;9,550.0;8,303.6;42.11K;12.65%;;3,327.71
Jan 19, 2020,;8,353.7;8,891.6;9,169.5;8,247.7;35.28K;-6.05%;;3,225.52
Jan 12, 2020,;8,891.5;8,013.6;8,994.9;7,951.7;55.74K;10.95%;;3,295.47
Jan 05, 2020,;8,013.8;7,370.3;8,442.0;7,315.8;57.93K;8.74%;;3,329.62
Dec 29, 2019,;7,369.8;7,333.2;7,551.6;6,909.3;29.28K;0.48%;;3,265.35
Dec 22, 2019,;7,334.4;7,166.3;7,715.0;7,114.1;31.31K;2.34%;;3,234.85
Dec 15, 2019,;7,166.4;7,100.8;7,480.2;6,479.4;59.85K;0.92%;;3,240.02
Dec 08, 2019,;7,100.8;7,543.2;7,701.1;7,038.5;28.72K;-5.86%;;3,221.22
Dec 01, 2019,;7,543.2;7,599.9;7,887.7;7,134.1;41.19K;-0.75%;;3,168.80
Nov 24, 2019,;7,599.9;7,352.7;7,916.3;6,619.4;64.94K;3.36%;;3,145.91
Nov 17, 2019,;7,352.6;8,523.4;8,662.9;6,820.1;63.89K;-13.74%;;3,140.98
Nov 10, 2019,;8,523.5;8,827.1;9,156.9;8,420.2;26.69K;-3.45%;;3,110.29
Nov 03, 2019,;8,828.0;9,332.2;9,621.8;8,688.1;37.66K;-5.40%;;3,120.46
Oct 27, 2019,;9,332.1;9,270.9;9,948.0;8,984.8;45.88K;0.66%;;3,093.08
Oct 20, 2019,;9,270.9;7,993.0;10,464.1;7,341.5;77.95K;15.99%;;3,066.91
Oct 13, 2019,;7,992.9;8,319.6;8,477.4;7,860.0;30.36K;-3.91%;;3,022.55
Oct 06, 2019,;8,318.3;8,162.5;8,815.2;7,794.9;42.38K;1.91%;;2,986.20
Sep 29, 2019,;8,162.5;8,238.2;8,539.0;7,753.0;35.96K;-0.92%;;2,970.27
Sep 22, 2019,;8,238.6;10,012.0;10,105.0;7,800.1;85.94K;-17.72%;;2,952.01
Sep 15, 2019,;10,013.0;10,381.0;10,417.0;9,655.0;28.32K;-3.53%;;2,961.79
Sep 08, 2019,;10,379.0;10,489.0;10,599.0;9,866.5;30.68K;-1.04%;;2,992.07
Sep 01, 2019,;10,488.0;9,623.9;10,933.0;9,560.1;56.65K;8.98%;;3,007.39
Aug 25, 2019,;9,623.9;10,162.0;10,654.0;9,360.4;43.28K;-5.20%;;2,978.71
Aug 18, 2019,;10,152.0;10,230.0;10,986.0;9,790.0;48.04K;-0.74%;;2,926.46
Aug 11, 2019,;10,228.0;11,308.0;11,579.0;9,522.5;74.58K;-9.60%;;2,847.11
Aug 04, 2019,;11,314.0;10,822.0;12,307.0;10,595.0;84.56K;4.55%;;2,888.68
Jul 28, 2019,;10,822.0;9,463.1;10,910.0;9,112.3;51.75K;14.33%;;2,918.65
Jul 21, 2019,;9,465.7;10,741.0;10,811.0;9,300.3;60.17K;-11.86%;;2,932.05
Jul 14, 2019,;10,740.0;11,324.0;11,390.0;9,111.0;148.04K;-5.06%;;3,025.86
Jul 07, 2019,;11,312.0;11,276.0;13,173.0;10,806.0;126.70K;0.26%;;2,976.61
Jun 30, 2019,;11,283.0;11,973.0;12,229.0;9,745.1;153.59K;-5.35%;;3,013.77
